id,dia,bairro,quartos,banheiros,suites,garagens,area,valor
494,2018-04-02,Melo ,2,0,1,1,0,295000
495,2018-04-02,Ibituruna ,3,0,1,1,0,240000
496,2018-04-02,Ibituruna ,3,0,1,2,0,320000
497,2018-04-02,Centro ,3,0,1,2,0,520000
498,2018-04-02,Ibituruna ,2,0,1,2,0,340000
499,2018-04-02,Melo ,2,0,1,1,0,240000
500,2018-04-02,Ibituruna ,3,0,1,2,0,300000
501,2018-04-02,Augusta Mota ,2,0,0,2,0,528000
502,2018-04-02,Ibituruna ,2,0,0,1,0,195000
503,2018-04-02,Centro ,2,0,1,1,0,315000
504,2018-04-02,São Mateus ,3,0,1,2,0,260000
505,2018-04-02,Ibituruna ,2,0,1,1,0,215000
506,2018-04-02,Morada do Parque ,3,0,1,1,0,160000
507,2018-04-02,Jardim Liberdade ,2,0,1,1,0,164000
508,2018-04-02,Morada do Sol ,2,0,1,2,0,240000
509,2018-04-02,Jardim São Luiz ,4,0,3,3,0,2000000
510,2018-04-02,Vila Brasília ,3,0,2,2,0,357000
511,2018-04-02,Cândida Câmara ,3,0,1,2,0,380000
512,2018-04-02,Ibituruna ,3,0,1,2,0,280000
513,2018-04-02,Maracanã ,3,0,1,1,0,180000
514,2018-04-02,Ibituruna ,3,0,1,2,0,340000
515,2018-04-02,Centro ,3,0,1,1,0,440000
516,2018-04-02,Canelas ,3,0,1,2,0,210000
517,2018-04-02,Ibituruna ,3,0,1,2,0,580000
518,2018-04-02,São José ,3,0,1,2,0,320000
519,2018-04-02,Augusta Mota ,3,0,0,2,0,270000
520,2018-04-02,São José ,2,0,0,1,0,190000
521,2018-04-02,Ibituruna ,3,0,1,3,0,370000
522,2018-04-02,Ibituruna ,3,0,1,2,0,320000
523,2018-04-02,Morada do Sol ,3,0,1,2,0,650000
524,2018-04-02,Canelas ,2,0,1,1,0,175000
525,2018-04-02,Morada do Sol ,2,0,1,2,0,550000
526,2018-04-02,São José ,3,0,1,2,0,380000
527,2018-04-02,Ibituruna ,2,0,0,1,0,220000
528,2018-04-02,Morada do Sol ,3,0,1,2,0,350000
529,2018-04-02,Canelas I ,2,0,1,1,0,170000
530,2018-04-02,Cândida Câmara ,4,0,1,2,0,950000
531,2018-04-02,Maracanã ,2,0,1,0,0,165000
532,2018-04-02,Jardim Liberdade ,3,0,1,1,0,198100
533,2018-04-02,Cidade Santa Maria ,4,0,1,2,0,560000
534,2018-04-02,Canelas I ,2,0,1,1,0,170000
535,2018-04-02,Ibituruna ,3,0,1,2,0,450000
536,2018-04-02,Augusta Mota ,3,0,1,2,0,290000
537,2018-04-02,São Mateus ,3,0,1,0,0,280000
538,2018-04-02,São Mateus ,3,0,1,4,0,320000
539,2018-04-02,Cidade Santa Maria ,2,0,1,1,0,345000
540,2018-04-02,Augusta Mota ,3,0,1,2,0,520000
541,2018-04-02,Jardim Panorama ,2,0,1,1,0,210000
542,2018-04-02,Cidade Santa Maria ,2,0,1,1,0,325000
543,2018-04-02,Cândida Câmara ,4,0,1,0,0,1100000
544,2018-04-02,Melo ,3,0,0,0,0,495157.07
545,2018-04-02,Edgar Pereira ,2,0,1,1,0,250000
546,2018-04-02,Maracanã ,3,0,1,1,0,195000
547,2018-04-02,Jardim Liberdade ,2,0,0,1,0,171500
548,2018-04-02,São José ,2,0,0,1,0,160000
549,2018-04-02,Morada do Sol ,3,0,1,2,0,330000
550,2018-04-02,Centro ,4,0,1,2,0,450000
551,2018-04-02,Canelas ,2,0,1,1,0,185000
552,2018-04-02,Jardim Panorama ,3,0,1,2,0,270000
553,2018-04-02,Cidade Santa Maria ,2,0,1,0,0,330000
554,2018-04-02,Canelas ,2,0,1,0,0,175000
555,2018-04-02,Centro ,3,0,1,2,0,410000
556,2018-04-02,Cândida Câmara ,2,0,1,1,0,265000
557,2018-04-02,Morada do Sol ,3,0,1,2,0,370000
558,2018-04-02,Cândida Câmara ,4,0,1,2,0,950000
559,2018-04-02,Cândida Câmara ,3,0,1,2,0,360000
560,2018-04-02,Cândida Câmara ,2,0,1,1,0,255000
