id,dia,bairro,quartos,banheiros,suites,garagens,area,valor
668,2018-04-18,São José ,3,0,1,2,0,380000
669,2018-04-18,Canelas I ,2,0,1,1,0,170000
670,2018-04-18,Cândida Câmara ,4,0,1,2,0,950000
671,2018-04-18,Cidade Santa Maria ,2,0,1,1,0,345000
672,2018-04-18,Maracanã ,2,0,1,0,0,165000
673,2018-04-18,Jardim Liberdade ,3,0,1,1,0,198100
674,2018-04-18,Cidade Santa Maria ,4,0,1,2,0,560000
675,2018-04-18,Canelas I ,2,0,1,1,0,170000
676,2018-04-18,Ibituruna ,3,0,1,2,0,450000
677,2018-04-18,Augusta Mota ,3,0,1,2,0,290000
678,2018-04-18,São Mateus ,3,0,1,0,0,280000
679,2018-04-18,São Mateus ,3,0,1,4,0,320000
680,2018-04-18,Jardim Panorama ,2,0,1,1,0,210000
681,2018-04-18,Cidade Santa Maria ,2,0,1,1,0,325000
682,2018-04-18,Cândida Câmara ,4,0,1,0,0,1100000
683,2018-04-18,Edgar Pereira ,2,0,1,1,0,250000
684,2018-04-18,Melo ,3,0,0,0,0,495157.07
685,2018-04-18,Maracanã ,3,0,1,1,0,195000
686,2018-04-18,Jardim Liberdade ,2,0,0,1,0,171500
687,2018-04-18,São José ,2,0,0,1,0,160000
688,2018-04-18,Morada do Sol ,3,0,1,2,0,330000
689,2018-04-18,Morada do Sol ,3,0,1,2,0,370000
690,2018-04-18,Centro ,4,0,1,2,0,450000
691,2018-04-18,Canelas ,2,0,1,1,0,185000
692,2018-04-18,Jardim Panorama ,3,0,1,2,0,270000
693,2018-04-18,Cidade Santa Maria ,2,0,1,0,0,330000
694,2018-04-18,Canelas ,2,0,1,0,0,175000
695,2018-04-18,Centro ,3,0,1,2,0,410000
696,2018-04-18,Cidade Nova ,2,0,0,1,0,180000
697,2018-04-18,Augusta Mota ,2,0,1,1,0,200000
698,2018-04-18,Cândida Câmara ,2,0,1,1,0,265000
699,2018-04-18,Edgar Pereira ,3,0,1,1,0,260000
700,2018-04-18,Edgar Pereira ,3,0,1,1,0,125000
701,2018-04-18,Cândida Câmara ,4,0,1,2,0,950000
702,2018-04-18,Cândida Câmara ,3,0,1,2,0,360000
703,2018-04-18,Cândida Câmara ,2,0,1,1,0,255000
704,2018-04-18,Vila Brasília ,2,0,1,0,0,170000
705,2018-04-18,Vila Brasília ,2,0,1,1,0,195000
706,2018-04-18,Ibituruna ,2,0,0,1,0,220000
707,2018-04-18,Cidade Nova ,3,0,1,1,0,210000
