id,dia,bairro,quartos,banheiros,suites,garagens,area,valor
1225,2018-04-02,Canelas I ,3,0,1,1,0,210000
1226,2018-04-02,Todos os Santos ,2,0,1,2,0,305657.32
1228,2018-04-02,Morada do Sol ,4,0,3,4,0,1350000
1232,2018-04-02,Ibituruna ,2,0,0,1,0,193000
1233,2018-04-02,Conjunto Residencial JK ,2,0,0,1,0,105000
1234,2018-04-02,Morada do Sol ,3,0,1,2,0,290000
1235,2018-04-02,Centro ,2,0,1,1,0,250000
1236,2018-04-02,Cândida Câmara ,3,0,1,1,0,190000
1241,2018-04-02,Planalto ,3,0,1,1,0,180000
1242,2018-04-02,Centro ,3,0,1,1,0,410000
1243,2018-04-02,Vila Brasília ,3,0,2,2,0,370000
1244,2018-04-02,Edgar Pereira ,3,0,1,1,0,167000
1246,2018-04-02,Cidade Santa Maria ,3,0,1,2,0,360000
1247,2018-04-02,São Mateus ,3,0,0,1,0,220000
1248,2018-04-02,Planalto ,2,0,0,1,0,150000
1250,2018-04-02,Ibituruna ,3,0,2,2,0,400000
1251,2018-04-02,Vila Brasília ,3,0,1,2,0,350000
1252,2018-04-02,São José ,3,0,1,1,0,300000
1253,2018-04-02,Augusta Mota ,2,0,0,1,0,200000
1257,2018-04-02,Funcionários ,4,0,3,3,0,1300000
1259,2018-04-02,Melo ,3,0,1,1,0,220000
1261,2018-04-02,Ibituruna ,3,0,1,0,0,330000
1263,2018-04-02,Morada do Sol ,3,0,1,2,0,350000
1264,2018-04-02,Augusta Mota ,3,0,1,1,0,320000
1265,2018-04-02,Vila Guilhermina ,2,0,1,1,0,178000
1267,2018-04-02,Belvedere ,2,0,0,1,0,130000
1269,2018-04-02,Ibituruna ,3,0,1,2,0,430000
1270,2018-04-02,São Mateus ,3,0,1,0,0,280000
1271,2018-04-02,Canelas II ,2,0,1,3,0,360000
1272,2018-04-02,Ibituruna ,3,0,1,2,0,430000
1274,2018-04-02,Morada do Sol ,3,0,1,2,0,320000
1275,2018-04-02,Melo ,1,0,1,0,0,235000
1289,2018-04-02,Centro ,2,0,1,0,0,225000
1291,2018-04-02,Edgar Pereira ,3,0,1,0,0,220000
1294,2018-04-02,São José ,3,0,1,2,0,285000
1295,2018-04-02,Todos os Santos ,3,0,1,2,0,449347.61
1299,2018-04-02,Ibituruna ,2,0,0,1,0,200000
1306,2018-04-02,Ibituruna ,2,0,1,2,0,255000
1307,2018-04-02,Ibituruna ,2,0,1,2,0,225000
