id,dia,bairro,quartos,banheiros,suites,garagens,area,valor
108,2018-02-18,Maracanã ,2,0,1,0,0,165000
109,2018-02-18,Cidade Santa Maria ,2,0,1,1,0,345000
110,2018-02-18,Augusta Mota ,3,0,1,2,0,520000
111,2018-02-18,São Mateus ,3,0,1,0,0,280000
112,2018-02-18,Canelas I ,2,0,1,1,0,170000
113,2018-02-18,Jardim São Luiz ,4,0,3,3,0,2000000
114,2018-02-18,São Mateus ,3,0,1,4,0,320000
115,2018-02-18,Jardim Liberdade ,3,0,1,1,0,198100
116,2018-02-18,Canelas ,2,0,1,1,0,170000
117,2018-02-18,Cândida Câmara ,3,0,1,0,0,410000
118,2018-02-18,Cidade Santa Maria ,4,0,1,2,0,560000
119,2018-02-18,Morada do Sol ,3,0,1,2,0,350000
120,2018-02-18,Ibituruna ,3,0,1,2,0,450000
121,2018-02-18,Jardim Liberdade ,2,0,1,1,0,164000
122,2018-02-18,Edgar Pereira ,2,0,1,1,0,250000
123,2018-02-18,Morada do Sol ,2,0,1,1,0,250000
124,2018-02-18,Cidade Santa Maria ,2,0,1,1,0,350000
125,2018-02-18,Morada do Parque ,3,0,1,1,0,160000
126,2018-02-18,Morada do Sol ,2,0,1,1,0,330000
127,2018-02-18,Augusta Mota ,3,0,1,2,0,290000
128,2018-02-18,Morada do Sol ,2,0,1,1,0,310000
129,2018-02-18,Jardim Liberdade ,2,0,0,1,0,171500
130,2018-02-18,Maracanã ,3,0,1,1,0,195000
131,2018-02-18,Cândida Câmara ,4,0,1,0,0,1100000
132,2018-02-18,Morada do Sol ,2,0,1,1,0,250000
133,2018-02-18,Canelas I ,2,0,1,1,0,170000
134,2018-02-18,Melo ,3,0,0,0,0,495157.07
135,2018-02-18,Canelas ,2,0,1,1,0,185000
136,2018-02-18,Canelas ,2,0,1,0,0,175000
137,2018-02-18,São José ,2,0,0,1,0,160000
138,2018-02-18,Jardim Panorama ,2,0,1,1,0,210000
139,2018-02-18,Jardim Panorama ,3,0,1,2,0,270000
140,2018-02-18,Centro ,3,0,1,2,0,450000
141,2018-02-18,Centro ,4,0,1,2,0,450000
142,2018-02-18,Morada do Sol ,3,0,1,2,0,330000
143,2018-02-18,Morada do Sol ,3,0,1,2,0,370000
144,2018-03-01,Edgar Pereira ,2,0,0,1,0,155000
145,2018-03-01,Edgar Pereira ,2,0,0,1,0,0
146,2018-03-01,Planalto ,3,0,1,1,0,190000
147,2018-03-01,Ibituruna ,2,0,1,2,0,270000
148,2018-03-01,Cândida Câmara ,3,0,1,0,0,381150
149,2018-03-01,Augusta Mota ,3,0,1,2,0,550000
150,2018-03-01,Ibituruna ,3,0,1,2,0,330000
151,2018-03-01,Ibituruna ,3,0,1,2,0,340000
152,2018-03-01,Ibituruna ,3,0,1,2,0,250000
153,2018-03-01,Morada do Sol ,3,0,2,2,0,400000
154,2018-03-01,Jardim São Luiz ,4,0,2,3,0,1150000
155,2018-03-01,Centro ,3,0,1,2,0,480000
156,2018-03-01,Todos os Santos ,3,0,1,0,0,459372.26
157,2018-03-01,Morada do Sol ,3,0,1,2,0,570000
158,2018-03-01,Todos os Santos ,3,0,1,0,0,362000
159,2018-03-01,Centro ,3,0,1,2,0,650000
160,2018-03-01,São José ,3,0,1,2,0,330000
161,2018-03-01,Ibituruna ,2,0,1,1,0,200000
162,2018-03-01,Ibituruna ,3,0,1,2,0,320000
163,2018-03-01,Morada do Sol ,2,0,1,1,0,270000
164,2018-03-01,Todos os Santos ,4,0,2,0,0,790000
165,2018-03-01,Jardim São Luiz ,4,0,2,3,0,777862.91
166,2018-03-01,Centro ,3,0,1,0,0,390000
167,2018-03-01,Todos os Santos ,4,0,1,0,0,465676
168,2018-03-01,Augusta Mota ,3,0,1,0,0,450000
169,2018-03-01,Cândida Câmara ,3,0,1,2,0,320000
170,2018-03-01,Todos os Santos ,2,0,1,0,0,310680
171,2018-03-01,Melo ,4,0,1,3,0,657382.63
172,2018-03-01,Cândida Câmara ,3,0,1,2,0,420000
173,2018-03-01,Ibituruna ,3,0,1,1,0,290000
174,2018-03-01,Augusta Mota ,2,0,1,0,0,270000
175,2018-03-01,Ibituruna ,3,0,1,2,0,260000
176,2018-03-01,Ibituruna ,2,0,1,0,0,219000
177,2018-03-01,Ibituruna ,3,0,1,2,0,260000
178,2018-03-01,Ibituruna ,2,0,0,1,0,198000
179,2018-03-01,Morada do Sol ,3,0,1,2,0,450000
180,2018-03-01,Cândida Câmara ,3,0,1,1,0,360000
181,2018-03-01,Morada da Serra ,2,0,0,0,0,200000
182,2018-03-01,Ibituruna ,4,0,1,2,0,650000
183,2018-03-01,Morada do Sol ,3,0,2,2,0,630000
184,2018-03-01,Ibituruna ,3,0,1,3,0,340000
185,2018-03-01,Cândida Câmara ,3,0,1,2,0,410000
186,2018-03-01,Cidade Santa Maria ,3,0,3,2,0,700000
187,2018-03-01,Ibituruna ,3,0,1,0,0,390000
188,2018-03-01,Morada do Parque ,3,0,1,1,0,200000
189,2018-03-01,Lourdes ,3,0,1,2,0,300000
190,2018-03-01,Funcionários ,3,0,1,1,0,315000
191,2018-03-01,Canelas ,2,0,1,1,0,200000
192,2018-03-01,Ibituruna ,3,0,1,1,0,330000
193,2018-03-01,Belvedere ,2,0,0,1,0,100000
194,2018-03-01,Cidade Nova ,2,0,0,1,0,230000
195,2018-03-01,Ibituruna ,2,0,0,1,0,202000
196,2018-03-01,Morada do Sol ,3,0,2,2,0,440000
197,2018-03-01,Cândida Câmara ,3,0,1,2,0,370000
198,2018-03-01,Morada do Parque ,3,0,0,2,0,280000
199,2018-03-01,Ibituruna ,3,0,1,3,0,480000
200,2018-03-01,Centro ,3,0,1,2,0,330000
201,2018-03-01,Morada do Sol ,2,0,1,1,0,250000
202,2018-03-01,Cândida Câmara ,3,0,1,1,0,400000
203,2018-03-01,Cândida Câmara ,3,0,1,0,0,380000
204,2018-03-01,Augusta Mota ,3,0,1,1,0,260000
205,2018-03-01,Ibituruna ,3,0,1,1,0,420000
206,2018-03-01,Morada do Sol ,3,0,1,1,0,450000
207,2018-03-01,Ibituruna ,3,0,1,1,0,240000
208,2018-03-01,Centro ,3,0,1,1,0,390000
209,2018-03-01,Morada do Sol ,3,0,1,2,0,340000
210,2018-03-01,Melo ,3,0,1,2,0,650000
211,2018-03-01,Ibituruna ,2,0,1,2,0,340000
212,2018-03-01,Ibituruna ,2,0,0,1,0,193000
213,2018-03-01,Ibituruna ,3,0,1,2,0,300000
214,2018-03-01,Augusta Mota ,3,0,1,2,0,280000
215,2018-03-01,São Mateus ,3,0,1,2,0,260000
216,2018-03-01,Melo ,2,0,1,1,0,295000
217,2018-03-01,Ibituruna ,2,0,1,1,0,215000
218,2018-03-01,Cidade Santa Maria ,3,0,1,2,0,500000
219,2018-03-01,Jardim Liberdade ,2,0,1,1,0,164000
220,2018-03-01,São Geraldo ,2,0,0,1,0,130000
221,2018-03-01,Centro ,3,0,1,2,0,450000
222,2018-03-01,Morada do Sol ,3,0,1,2,0,360000
223,2018-03-01,Centro ,2,0,1,1,0,240000
224,2018-03-01,Ibituruna ,3,0,1,2,0,320000
225,2018-03-01,Melo ,2,0,1,1,0,240000
226,2018-03-01,Vila Brasília ,3,0,2,2,0,357000
227,2018-03-01,Cândida Câmara ,3,0,1,2,0,380000
228,2018-03-01,Ibituruna ,3,0,1,2,0,280000
229,2018-03-01,Augusta Mota ,2,0,0,2,0,528000
230,2018-03-01,Ibituruna ,3,0,1,2,0,340000
231,2018-03-01,Centro ,3,0,1,2,0,520000
232,2018-03-01,Ibituruna ,2,0,0,1,0,195000
233,2018-03-01,Canelas ,3,0,1,2,0,210000
234,2018-03-01,São José ,3,0,1,2,0,320000
235,2018-03-01,Ibituruna ,3,0,1,2,0,580000
236,2018-03-01,Centro ,2,0,1,1,0,315000
237,2018-03-01,Ibituruna ,3,0,1,3,0,370000
238,2018-03-01,Maracanã ,3,0,1,1,0,180000
239,2018-03-01,Morada do Sol ,3,0,1,2,0,650000
240,2018-03-01,Centro ,3,0,1,1,0,440000
241,2018-03-01,São José ,2,0,0,1,0,190000
242,2018-03-01,Ibituruna ,2,0,0,1,0,220000
243,2018-03-01,Augusta Mota ,3,0,0,2,0,270000
244,2018-03-01,Ibituruna ,3,0,1,2,0,320000
245,2018-03-01,São José ,3,0,1,2,0,380000
246,2018-03-01,Jardim Liberdade ,3,0,1,1,0,198100
247,2018-03-01,Morada do Sol ,2,0,1,2,0,240000
248,2018-03-01,Morada do Sol ,2,0,1,2,0,550000
249,2018-03-01,Ibituruna ,3,0,1,2,0,450000
250,2018-03-01,São Mateus ,3,0,1,0,0,280000
251,2018-03-01,Cândida Câmara ,4,0,1,2,0,950000
252,2018-03-01,Maracanã ,2,0,1,0,0,165000
253,2018-03-01,São Mateus ,3,0,1,4,0,320000
254,2018-03-01,Cidade Santa Maria ,2,0,1,1,0,345000
255,2018-03-01,Augusta Mota ,3,0,1,2,0,520000
256,2018-03-01,Canelas I ,2,0,1,1,0,170000
257,2018-03-01,Jardim São Luiz ,4,0,3,3,0,2000000
258,2018-03-01,Canelas ,2,0,1,1,0,170000
259,2018-03-01,Cândida Câmara ,3,0,1,0,0,410000
260,2018-03-01,Cidade Santa Maria ,4,0,1,2,0,560000
261,2018-03-01,Morada do Sol ,3,0,1,2,0,350000
262,2018-03-01,Edgar Pereira ,2,0,1,1,0,250000
263,2018-03-01,Cidade Santa Maria ,2,0,1,1,0,350000
264,2018-03-01,Morada do Parque ,3,0,1,1,0,160000
265,2018-03-01,Augusta Mota ,3,0,1,2,0,290000
266,2018-03-01,Jardim Liberdade ,2,0,0,1,0,171500
267,2018-03-01,Maracanã ,3,0,1,1,0,195000
268,2018-03-01,Cândida Câmara ,4,0,1,0,0,1100000
269,2018-03-01,Canelas I ,2,0,1,1,0,170000
270,2018-03-01,Melo ,3,0,0,0,0,495157.07
271,2018-03-01,Canelas ,2,0,1,1,0,185000
272,2018-03-01,Canelas ,2,0,1,0,0,175000
273,2018-03-01,São José ,2,0,0,1,0,160000
274,2018-03-01,Jardim Panorama ,2,0,1,1,0,210000
275,2018-03-01,Jardim Panorama ,3,0,1,2,0,270000
276,2018-03-01,Centro ,3,0,1,2,0,450000
277,2018-03-01,Centro ,4,0,1,2,0,450000
278,2018-03-01,Morada do Sol ,3,0,1,2,0,330000
279,2018-03-01,Morada do Sol ,3,0,1,2,0,370000
280,2018-03-01,Cândida Câmara ,4,0,1,2,0,950000
281,2018-03-01,Cidade Santa Maria ,2,0,1,0,0,350000
