id,dia,bairro,quartos,banheiros,suites,garagens,area,valor
79,2018-02-18,Jardim Panorama ,2,0,1,1,0,270000
80,2018-02-18,Edgar Pereira ,3,0,1,1,0,210000
81,2018-02-18,Melo ,3,0,1,1,0,210000
82,2018-02-18,Todos os Santos ,3,0,1,0,0,365000
83,2018-02-18,Melo ,3,0,1,1,0,300000
84,2018-02-18,Morada da Serra ,3,0,1,1,0,190000
85,2018-02-18,Ibituruna ,3,0,1,1,0,330000
86,2018-02-18,Jardim São Luiz ,3,0,1,1,0,320000
87,2018-02-18,Ibituruna ,2,0,1,1,0,224000
88,2018-02-18,Melo ,3,0,1,2,0,620000
89,2018-02-18,Belvedere ,2,0,0,1,0,110000
90,2018-02-18,São Mateus ,3,0,1,1,0,250000
91,2018-02-18,Vila Ipiranga ,3,0,0,0,0,175000
92,2018-02-18,Belvedere ,2,0,0,1,0,110000
93,2018-02-18,Jardim Panorama ,2,0,1,1,0,230000
94,2018-02-18,Todos os Santos ,3,0,1,2,0,"459372.26"
95,2018-02-18,Centro ,2,0,0,1,0,160000
96,2018-02-18,Ibituruna ,2,0,1,1,0,214000
97,2018-02-18,Canelas I ,3,0,1,1,0,200000
98,2018-02-18,Planalto ,2,0,0,0,0,130000
99,2018-02-18,Cidade Santa Maria ,2,0,1,1,0,345000
100,2018-02-18,Belvedere ,2,0,0,1,0,115000
101,2018-02-18,Centro ,3,0,1,0,0,450000
102,2018-02-18,Morada do Sol ,3,0,1,2,0,320000
103,2018-02-18,Todos os Santos ,4,0,2,2,0,1100000
104,2018-02-18,Belvedere ,2,0,0,1,0,120000
105,2018-02-18,São José ,3,0,1,1,0,320000
106,2018-02-18,Ibituruna ,2,0,1,2,0,250000
107,2018-02-18,Centro ,3,0,1,1,0,250000
108,2018-02-18,Cândida Câmara ,3,0,1,3,0,1000000
109,2018-02-18,Morada do Sol ,3,0,1,2,0,350000
110,2018-02-18,Cidade Santa Maria ,2,0,1,2,0,360000
111,2018-02-18,Vila Brasília ,3,0,1,2,0,320000
112,2018-02-18,Alice Maia ,3,0,0,1,0,145000
113,2018-02-18,Alice Maia ,3,0,0,1,0,135000
114,2018-02-18,Cândida Câmara ,3,0,1,1,0,190000
115,2018-02-18,Alice Maia ,3,0,0,1,0,125000
116,2018-02-18,Planalto ,2,0,0,0,0,140000
117,2018-02-18,Centro ,1,0,1,0,0,250000
118,2018-02-18,Morada do Parque ,3,0,1,2,0,290000
119,2018-02-18,Morada da Serra ,3,0,1,0,0,180000
120,2018-02-18,Edgar Pereira ,2,0,1,1,0,250000
121,2018-02-18,Ibituruna ,2,0,1,1,0,221000
122,2018-02-18,Melo ,3,0,1,2,0,550000
123,2018-02-18,Ibituruna ,3,0,1,2,0,370000
124,2018-02-18,Belvedere ,1,0,0,1,0,100000
125,2018-02-18,Morada do Sol ,3,0,1,0,0,400000
126,2018-02-18,Centro ,3,0,1,2,0,250000
127,2018-02-18,Canelas I ,3,0,1,1,0,210000
128,2018-02-18,Todos os Santos ,2,0,1,2,0,"305657.32"
129,2018-02-18,Morada do Sol ,4,0,3,4,0,1350000
130,2018-02-18,Ibituruna ,2,0,0,1,0,193000
131,2018-02-18,Conjunto Residencial JK ,2,0,0,1,0,105000
132,2018-02-18,Morada do Sol ,3,0,1,2,0,290000
133,2018-02-18,Centro ,2,0,1,1,0,250000
134,2018-02-18,Cândida Câmara ,3,0,1,1,0,190000
135,2018-02-18,Planalto ,3,0,1,1,0,180000
136,2018-02-18,Centro ,3,0,1,1,0,410000
137,2018-02-18,Vila Brasília ,3,0,2,2,0,370000
138,2018-02-18,Edgar Pereira ,3,0,1,1,0,167000
139,2018-02-18,Cidade Santa Maria ,3,0,1,2,0,360000
